SaleID,DateSold,Address,City,State,Zip,Beds,Baths,SqFt,LotAcres,YearBuilt,SalePrice,PropertyType,Latitude,Longitude,AgentName,ListingOffice,DaysOnMarket
HS0966,2023-01-19,9220 River Rd,Albany,NY,12864,2,2.9,1329,0.54,1940,199084,Condo,42.644502,-73.734279,Sam Carter,Urban Homes,48
HS0375,2021-06-23,621 Highland Ct,Riverside,CA,96235,3,1.6,2785,2.52,1946,425924,Single Family,33.942554,-117.38236,Logan Brown,Prime Realty,4
HS0470,2021-07-31,1260 Birch Way,Riverside,CA,87687,2,1.2,976,0.25,1941,128433,Condo,33.877333,-117.537808,Jamie Rivera,Hearthstone Realty,59
HS0968,2022-09-01,8068 Oak St,Phoenix,AZ,77143,3,3.1,465,0.74,2011,62322,Mobile Home,33.445345,-112.11144,Dana Kim,Lakeside Properties,73
HS0851,2023-03-15,1269 Sunset Rd,Phoenix,AZ,28753,2,2.3,1044,1.43,1952,138074,Single Family,33.413519,-112.121703,Sam Carter,Hearthstone Realty,160
HS0705,2020-09-29,7158 Forest Ln,Riverside,CA,21107,4,2.3,2562,1.72,1900,304402,Multi-Family,34.020632,-117.459261,Casey Nguyen,Urban Homes,121
HS0842,2024-12-21,8215 Maple Ct,Phoenix,AZ,60418,2,1.5,3323,5.39,1955,357319,Single Family,33.490515,-112.07284,Alex Morgan,Hearthstone Realty,9
HS0195,2024-06-01,4940 Sunset Ave,Riverside,CA,25213,2,1.6,1626,0.82,1966,180412,Townhouse,33.922209,-117.361131,Morgan Patel,Lakeside Properties,25
HS0855,2023-08-07,5485 Birch Terrace,Burlington,VT,40263,3,3.1,3311,0.56,2022,502210,Single Family,44.480198,-73.241458,Morgan Patel,Prime Realty,91
HS0865,2019-01-28,3488 Meadow Blvd,Riverside,CA,13584,3,2.3,2953,1.72,1924,395191,Single Family,33.969861,-117.31529,Sam Carter,Prime Realty,95
HS0504,2024-10-04,7060 Cedar Ave,Riverside,CA,12464,3,1.5,3508,2.88,2001,483409,Single Family,33.975365,-117.432858,Logan Brown,Prime Realty,121
HS0970,2025-06-14,3227 Pine Ct,Portland,OR,46289,2,0.5,2846,0.86,1982,416808,Single Family,45.490159,-122.692912,Morgan Patel,Lakeside Properties,136
HS0831,2021-12-04,1028 Meadow Ave,Phoenix,AZ,86385,3,2.3,2506,0.52,1953,434772,Single Family,33.439391,-112.005426,Jordan Lee,Hearthstone Realty,196
HS0580,2020-03-07,5839 Spruce Rd,Burlington,VT,97414,3,1.8,3092,0.1,1931,487484,Single Family,44.374976,-73.204847,Morgan Patel,Summit Brokers,150
HS0969,2024-10-04,5568 Pine Ave,Portland,OR,84095,4,3.7,1337,1.47,2002,181682,Single Family,45.554169,-122.641529,Jamie Rivera,Summit Brokers,120
HS0163,2024-12-06,6284 Park Ave,Austin,TX,99486,2,1.9,698,5.93,1950,157183,Mobile Home,30.185552,-97.771738,Taylor Brooks,Urban Homes,1
HS0909,2020-07-26,4330 Willow Way,Burlington,VT,44189,3,3.6,1718,0.11,1960,235534,Condo,44.469674,-73.329009,Sam Carter,Summit Brokers,83
HS0153,2020-03-15,2980 Oak Ct,Phoenix,AZ,74930,2,1.6,1716,2.71,1972,174480,Single Family,33.439748,-112.108408,Morgan Patel,Hearthstone Realty,117
HS0802,2024-10-22,9040 Chestnut Way,Columbus,OH,43231,1,1.3,2114,0.99,1942,293284,Single Family,39.96868,-82.993909,Logan Brown,Lakeside Properties,29
HS0994,2025-07-27,6506 Highland Ln,Phoenix,AZ,42580,2,1.3,2429,0.49,1915,346176,Multi-Family,33.380712,-112.037276,Taylor Brooks,Urban Homes,114
HS0756,2022-08-04,3583 Forest Ave,Austin,TX,46487,1,1.9,3050,0.87,1927,656433,Single Family,30.158289,-97.769573,Logan Brown,Prime Realty,154
HS0112,2025-05-25,4768 Ridge Ln,Portland,OR,79993,2,0.8,1818,5.45,2021,388279,Single Family,45.477854,-122.655043,Sam Carter,Lakeside Properties,197
HS0227,2022-05-29,4725 Spruce Terrace,Austin,TX,21322,5,3.4,3609,0.92,2000,782549,Single Family,30.268724,-97.817697,Logan Brown,Urban Homes,119
HS0689,2024-10-28,1486 Cedar Rd,Springfield,IL,57652,2,1.5,3480,0.69,1905,275241,Single Family,39.831768,-89.636871,Casey Nguyen,Summit Brokers,114
HS0104,2019-08-22,7345 Spruce Rd,Austin,TX,87518,5,5.0,990,1.06,1904,207896,Single Family,30.277104,-97.750318,Morgan Patel,Hearthstone Realty,20
HS0422,2020-02-07,8292 Elm Ln,Austin,TX,54579,4,3.2,2691,0.12,1998,631738,Single Family,30.298475,-97.698838,Dana Kim,Urban Homes,53
HS0420,2023-08-23,2819 Highland Ct,Seattle,WA,34560,1,1.7,665,2.98,1934,149994,Condo,47.618665,-122.279846,Jamie Rivera,Lakeside Properties,61
HS0751,2021-11-22,2745 Pine Rd,Albany,NY,85564,2,1.2,987,1.35,1958,93543,Condo,42.634844,-73.735459,Sam Carter,Hearthstone Realty,196
HS0587,2023-05-06,2275 Elm Way,Portland,OR,68973,2,1.4,615,0.45,1952,80677,Condo,45.516869,-122.74129,Jordan Lee,Lakeside Properties,87
HS0781,2022-07-11,3047 Hill Ct,Riverside,CA,34368,2,2.2,2491,5.94,1918,311014,Single Family,33.917955,-117.370125,Jamie Rivera,Prime Realty,82
HS0673,2020-10-18,8958 Birch Ln,Austin,TX,37740,3,2.6,839,1.11,1903,170881,Mobile Home,30.24738,-97.751548,Morgan Patel,Lakeside Properties,197
HS0120,2024-03-18,9633 Hill Blvd,Riverside,CA,15811,3,2.5,2636,5.88,1999,369141,Single Family,33.988688,-117.424323,Sam Carter,Urban Homes,208
HS0054,2024-12-27,4630 Highland Rd,Austin,TX,23176,3,3.1,1678,0.86,1990,245324,Single Family,30.287847,-97.771286,Taylor Brooks,Hearthstone Realty,12
HS0152,2021-08-09,7922 Willow Rd,Austin,TX,52096,2,1.6,1924,6.06,1973,353925,Single Family,30.273605,-97.777153,Dana Kim,Prime Realty,45
HS0404,2024-03-04,9237 Park St,Springfield,IL,34884,5,2.4,1608,1.86,1936,155959,Townhouse,39.750483,-89.659326,Taylor Brooks,Lakeside Properties,76
HS0946,2022-03-27,7385 Hill Way,Albany,NY,43806,3,2.6,3747,0.66,1966,469965,Single Family,42.585349,-73.799252,Alex Morgan,Urban Homes,95
HS0208,2025-06-23,2178 Elm Ln,Albany,NY,29168,2,2.0,2276,0.14,1918,224020,Single Family,42.592115,-73.726204,Casey Nguyen,Lakeside Properties,97
HS0659,2023-04-26,6392 Forest Rd,Columbus,OH,94023,3,1.8,544,0.72,1915,77082,Mobile Home,40.086777,-83.000828,Logan Brown,Urban Homes,50
HS0844,2023-04-11,4809 Meadow Way,Phoenix,AZ,65552,2,1.6,3052,1.18,2022,522565,Single Family,33.453543,-112.066533,Sam Carter,Urban Homes,34
HS0763,2022-12-13,365 Spruce Rd,Columbus,OH,75809,1,1.8,1561,0.45,1945,214047,Single Family,39.969775,-82.979253,Dana Kim,Lakeside Properties,134
HS0009,2020-04-14,9871 Pine Ct,Phoenix,AZ,60019,1,1.8,2544,2.43,1901,404770,Multi-Family,33.438042,-112.105174,Dana Kim,Hearthstone Realty,197
HS0808,2021-03-16,2356 Lake Rd,Albany,NY,75797,0,1.5,3184,2.65,1993,301909,Single Family,42.614294,-73.812603,Riley Smith,Summit Brokers,21
HS0037,2020-05-12,2517 Maple Ave,Burlington,VT,65724,2,0.9,738,1.43,2017,76092,Condo,44.431244,-73.228841,Sam Carter,Urban Homes,206
HS0453,2024-07-07,4643 Oak Ct,Riverside,CA,60933,3,3.0,2434,0.33,1908,436144,Single Family,33.9213,-117.404511,Jordan Lee,Summit Brokers,101
HS0652,2021-04-23,748 River Ct,Columbus,OH,94940,2,1.7,2158,1.43,1931,271178,Single Family,39.940369,-83.001956,Dana Kim,Prime Realty,171
HS0254,2025-01-02,1504 Lake Ct,Riverside,CA,87296,4,2.9,913,24.36,1953,143904,Townhouse,33.931982,-117.338778,Sam Carter,Summit Brokers,61
HS0304,2021-01-23,933 View Rd,Portland,OR,74297,5,4.2,3522,0.95,1928,563276,Single Family,45.459813,-122.707688,Dana Kim,Prime Realty,202
HS0747,2023-04-15,2222 Cedar Terrace,Columbus,OH,63383,3,1.6,3458,1.52,1975,407781,Single Family,39.924537,-83.014275,Sam Carter,Summit Brokers,10
HS0572,2021-12-25,2114 Willow Way,Madison,WI,64493,2,2.0,806,1.08,1910,119011,Single Family,43.132685,-89.405386,Morgan Patel,Lakeside Properties,93
HS0624,2019-12-11,5113 Sunset Ct,Burlington,VT,84890,2,3.0,1610,1.43,1996,172682,Single Family,44.476801,-73.188468,Casey Nguyen,Lakeside Properties,133
HS0733,2022-03-21,7122 River Terrace,Madison,WI,88592,2,2.3,1310,0.6,1979,129991,Condo,42.998299,-89.353228,Morgan Patel,Prime Realty,70
HS0892,2019-11-14,9675 Spruce Terrace,Phoenix,AZ,91854,3,3.5,1783,1.69,1925,302693,Condo,33.428405,-112.111258,Logan Brown,Urban Homes,27
HS0263,2019-05-06,928 Lake Ln,Austin,TX,45910,3,2.2,1328,0.66,1915,238768,Condo,30.30538,-97.680247,Jordan Lee,Hearthstone Realty,126
HS0611,2019-10-04,1759 Hill St,Phoenix,AZ,69516,5,3.0,3649,0.08,1976,512661,Single Family,33.39771,-112.031603,Logan Brown,Urban Homes,147
HS0298,2022-03-17,5871 Meadow Way,Riverside,CA,86389,2,1.3,4244,1.15,1968,630246,Multi-Family,33.985203,-117.371158,Riley Smith,Prime Realty,134
HS0415,2020-04-28,8614 Forest Way,Austin,TX,33580,2,1.7,3239,0.94,1959,446316,Single Family,30.250568,-97.718523,Jordan Lee,Summit Brokers,107
HS0151,2025-03-04,3797 Birch St,Seattle,WA,23133,3,2.8,2054,1.84,1900,346549,Townhouse,47.66866,-122.30753,Taylor Brooks,Lakeside Properties,168
HS0789,2020-05-16,7648 Cedar Blvd,Portland,OR,51855,3,2.5,1247,0.17,1985,207052,Condo,45.526559,-122.633418,Dana Kim,Summit Brokers,62
HS0641,2020-07-13,7667 Park Terrace,Riverside,CA,62342,5,4.2,1736,0.61,2017,302874,Single Family,33.919488,-117.450918,Morgan Patel,Lakeside Properties,125
HS0890,2020-01-20,260 Hill Ct,Austin,TX,33491,1,0.9,1200,1.05,1925,183485,Condo,30.23899,-97.817802,Dana Kim,Lakeside Properties,85
HS0551,2022-01-08,6558 Lake Ave,Riverside,CA,52406,3,1.7,606,1.4,1958,65203,Condo,34.013534,-117.427405,Logan Brown,Prime Realty,85
HS0887,2023-09-09,1962 Oak Ct,Austin,TX,74904,2,2.8,2286,0.64,1970,359799,Townhouse,30.275372,-97.705828,Riley Smith,Prime Realty,76
HS0489,2023-12-16,8413 Hill Rd,Seattle,WA,72116,2,1.6,2116,1.07,1993,527917,Townhouse,47.576659,-122.299348,Morgan Patel,Prime Realty,188
HS0148,2022-07-22,4671 Meadow Rd,Burlington,VT,39473,2,2.4,1312,0.91,1962,195583,Condo,44.399624,-73.246695,Sam Carter,Hearthstone Realty,144
HS0147,2021-12-18,9289 Hill Way,Burlington,VT,78875,2,2.4,2292,2.68,1945,245308,Single Family,44.531993,-73.146573,Logan Brown,Lakeside Properties,50
HS0721,2022-01-04,3668 Highland St,Portland,OR,77213,2,1.3,2389,9.72,1937,299816,Multi-Family,45.587838,-122.704334,Dana Kim,Prime Realty,44
HS0932,2021-05-12,305 Hill Terrace,Seattle,WA,51896,3,2.4,2030,1.83,1963,420517,Multi-Family,47.565573,-122.226835,Dana Kim,Urban Homes,173
HS0740,2024-04-09,1362 Maple Ct,Burlington,VT,29623,4,3.0,1012,1.51,1938,159655,Condo,44.482832,-73.266406,Riley Smith,Hearthstone Realty,114
HS0660,2021-10-07,4282 Lake Way,Phoenix,AZ,93228,2,3.1,4082,1.52,1994,717066,Multi-Family,33.369856,-112.006221,Jordan Lee,Lakeside Properties,9
HS0349,2025-06-16,8271 Sunset Ln,Madison,WI,64931,5,2.6,2622,7.27,1916,349256,Single Family,43.032845,-89.353306,Jordan Lee,Prime Realty,185
HS0464,2023-03-21,2414 Sunset Blvd,Albany,NY,58487,4,3.8,3525,0.43,1912,546087,Single Family,42.665801,-73.692582,Taylor Brooks,Prime Realty,125
HS0326,2020-10-21,7989 Forest Way,Riverside,CA,37617,4,3.4,3628,0.34,1973,467968,Single Family,33.97212,-117.441303,Taylor Brooks,Summit Brokers,11
HS0187,2023-09-21,6337 Walnut Blvd,Madison,WI,45247,5,4.3,2282,0.93,1935,226204,Single Family,43.096698,-89.394239,Casey Nguyen,Lakeside Properties,201
HS0124,2019-06-23,1411 Hill Rd,Riverside,CA,50173,1,0.9,3325,2.87,1957,606838,Single Family,33.951322,-117.362125,Morgan Patel,Summit Brokers,112
HS0854,2022-01-07,9082 Sunset Ave,Portland,OR,79174,1,0.9,1364,0.82,1940,230892,Single Family,45.559609,-122.712405,Jordan Lee,Summit Brokers,76
HS0609,2023-11-04,1094 Oak Ct,Riverside,CA,51062,2,1.7,1340,6.96,1978,179389,Single Family,33.896527,-117.371805,Jamie Rivera,Prime Realty,174
HS0144,2025-06-27,6924 Highland Rd,Riverside,CA,92478,4,2.7,1815,1.21,1999,293462,Townhouse,33.959948,-117.431206,Logan Brown,Urban Homes,185
HS0959,2020-10-02,5343 River Way,Albany,NY,23489,2,2.6,1593,3.57,1941,176067,Condo,42.611435,-73.768846,Jordan Lee,Lakeside Properties,202
HS0198,2019-09-14,3332 Ridge Ct,Portland,OR,60965,5,3.8,1245,0.4,2003,217817,Townhouse,45.499539,-122.720195,Logan Brown,Prime Realty,205
HS0610,2019-02-13,9262 Oak Rd,Springfield,IL,59998,3,1.7,2460,1.24,1976,295002,Single Family,39.706749,-89.654692,Sam Carter,Lakeside Properties,119
HS0280,2024-07-31,8624 Chestnut Blvd,Riverside,CA,64896,2,1.6,1204,0.96,1913,153538,Single Family,33.882984,-117.400355,Jordan Lee,Summit Brokers,52
HS0294,2019-07-18,2118 Ridge Way,Portland,OR,96305,1,0.5,3713,0.45,1994,673912,Single Family,45.443383,-122.704623,Dana Kim,Lakeside Properties,150
HS0401,2021-04-10,2353 Walnut Ln,Austin,TX,39658,2,1.9,624,4.18,1928,137642,Mobile Home,30.262694,-97.691931,Jordan Lee,Prime Realty,46
HS0123,2021-01-09,8229 Forest Terrace,Madison,WI,78062,2,1.1,2480,0.94,1977,406651,Single Family,43.114024,-89.394508,Dana Kim,Hearthstone Realty,83
HS0184,2020-03-12,1304 Pine Rd,Burlington,VT,30214,1,0.5,2367,0.91,1946,293581,Single Family,44.484895,-73.1425,Jamie Rivera,Prime Realty,79
HS0203,2021-06-22,6390 Meadow Way,Burlington,VT,63626,4,3.2,3469,1.0,1903,404358,Single Family,44.453971,-73.153785,Casey Nguyen,Prime Realty,71
HS0439,2025-06-25,7544 River Ct,Madison,WI,82358,4,2.3,2868,0.61,1900,428473,Single Family,42.906862,-89.474646,Sam Carter,Urban Homes,183
HS0247,2022-12-09,120 Oak Ct,Riverside,CA,67438,4,2.9,2497,0.55,1948,408212,Single Family,33.89778,-117.367847,Dana Kim,Lakeside Properties,26
HS0416,2022-06-14,845 Hill Terrace,Phoenix,AZ,83454,3,2.6,1732,0.77,1908,292158,Single Family,33.431928,-112.037406,Casey Nguyen,Summit Brokers,141
HS0933,2019-12-07,4289 Park St,Phoenix,AZ,96599,2,3.9,1749,2.45,1944,273552,Condo,33.40992,-112.057698,Jordan Lee,Summit Brokers,95
HS0766,2024-04-07,634 Spruce Ct,Portland,OR,37770,1,0.9,1830,0.99,2009,288456,Single Family,45.538646,-122.64481,Jamie Rivera,Hearthstone Realty,204
HS0907,2020-11-29,4434 Pine Way,Austin,TX,56550,3,2.3,3395,0.18,2006,698112,Single Family,30.258616,-97.720938,Alex Morgan,Summit Brokers,99
HS0836,2025-01-05,4002 Birch Ave,Springfield,IL,87151,2,1.8,4479,0.11,2001,425495,Multi-Family,39.812389,-89.631327,Logan Brown,Prime Realty,206
HS0888,2024-11-13,7234 Spruce Rd,Riverside,CA,78482,2,3.5,2384,1.05,1937,343589,Single Family,33.887352,-117.395195,Jordan Lee,Summit Brokers,183
HS0130,2024-05-14,530 Lake Terrace,Austin,TX,71263,3,2.2,3133,0.75,1950,511787,Single Family,30.216993,-97.78149,Dana Kim,Lakeside Properties,197
HS0638,2023-11-05,4817 Ridge Terrace,Riverside,CA,48987,4,3.7,2259,0.68,1979,405904,Single Family,33.898369,-117.325175,Sam Carter,Lakeside Properties,169
HS0403,2024-10-25,9828 Meadow St,Portland,OR,78242,5,3.6,4034,0.57,1931,645213,Multi-Family,45.490361,-122.607691,Dana Kim,Lakeside Properties,189
HS0785,2023-08-28,2247 Park St,Albany,NY,79922,2,0.5,3313,0.19,1912,382993,Single Family,42.653299,-73.819302,Casey Nguyen,Hearthstone Realty,82
HS0771,2021-06-27,9007 Pine Ct,Portland,OR,13314,3,2.5,1318,0.42,1930,206119,Single Family,45.502547,-122.687344,Casey Nguyen,Urban Homes,138
HS0736,2023-09-24,6378 Sunset Way,Burlington,VT,80614,5,4.9,3419,3.27,1974,349021,Single Family,44.512041,-73.20651,Dana Kim,Summit Brokers,199
HS0914,2024-03-01,2228 Hill St,Madison,WI,21848,2,1.3,2421,0.55,1921,401615,Single Family,43.091017,-89.461028,Alex Morgan,Urban Homes,52
HS0220,2024-09-25,6906 Sunset Ct,Seattle,WA,20803,1,0.7,3065,0.38,1910,744304,Single Family,47.553854,-122.305267,Jordan Lee,Urban Homes,138
HS0642,2020-02-16,1217 Pine Ln,Austin,TX,67373,3,3.4,1515,0.22,1902,316984,Single Family,30.255065,-97.837601,Taylor Brooks,Hearthstone Realty,32
HS0916,2024-03-13,5747 Cedar Way,Madison,WI,82067,2,2.1,1128,0.62,2006,164333,Condo,43.00402,-89.491111,Jordan Lee,Prime Realty,100
HS0753,2019-08-22,5238 Lake Ave,Portland,OR,99417,3,2.9,2768,0.82,2025,415332,Single Family,45.55543,-122.610893,Jordan Lee,Summit Brokers,3
HS0807,2023-10-29,4928 Maple Way,Riverside,CA,15367,3,1.8,1838,1.01,1900,242728,Single Family,34.080859,-117.363689,Morgan Patel,Prime Realty,13
HS0920,2020-02-20,7009 Walnut Blvd,Albany,NY,62194,3,1.5,3352,1.46,1993,332361,Single Family,42.532417,-73.686577,Riley Smith,Prime Realty,42
HS0625,2023-02-14,3871 Highland St,Columbus,OH,70981,3,2.4,3062,0.2,1952,279417,Single Family,39.925447,-83.029295,Sam Carter,Hearthstone Realty,70
HS0875,2020-03-27,5667 Oak Rd,Burlington,VT,68672,2,2.1,2322,1.65,1999,296677,Single Family,44.533917,-73.196111,Logan Brown,Summit Brokers,85
HS0761,2020-05-29,8282 Hill Ave,Madison,WI,98335,1,1.5,427,3.52,2020,58257,Mobile Home,43.050445,-89.42587,Sam Carter,Summit Brokers,25
HS0387,2021-03-14,1493 Park Ct,Albany,NY,27088,3,2.1,1327,0.61,1973,127420,Single Family,42.679735,-73.808143,Dana Kim,Summit Brokers,189
HS0973,2021-05-05,9961 Oak Blvd,Seattle,WA,80788,1,2.8,3062,0.16,1984,507241,Multi-Family,47.581008,-122.304067,Jordan Lee,Hearthstone Realty,42
HS0510,2021-01-04,7373 Birch Ct,Albany,NY,48088,1,0.5,5315,2.4,1947,626047,Multi-Family,42.636094,-73.766783,Alex Morgan,Lakeside Properties,173
HS0268,2019-08-21,5609 Chestnut Terrace,Riverside,CA,46291,3,2.7,2201,0.79,1930,330121,Single Family,33.946668,-117.444926,Logan Brown,Lakeside Properties,170
HS0820,2023-12-26,2068 Highland Ct,Austin,TX,11444,4,3.6,3677,0.99,1979,646373,Multi-Family,30.308169,-97.721906,Alex Morgan,Hearthstone Realty,36
HS0442,2022-04-21,964 Hill St,Portland,OR,71455,3,3.4,2501,0.31,1945,445763,Single Family,45.475657,-122.716863,Casey Nguyen,Urban Homes,10
HS0497,2025-05-05,4109 Maple Ave,Austin,TX,46335,2,0.9,3139,0.46,1961,691012,Single Family,30.313602,-97.715959,Riley Smith,Hearthstone Realty,161
HS0113,2023-03-01,6356 River Ct,Albany,NY,31241,4,3.6,2008,0.97,1961,241531,Single Family,42.760362,-73.722587,Dana Kim,Prime Realty,183
HS0692,2025-01-04,6355 Walnut Ct,Albany,NY,69777,2,1.5,4577,1.11,1918,599763,Multi-Family,42.627852,-73.781079,Jordan Lee,Prime Realty,162
HS0233,2022-05-09,9984 Oak Ln,Albany,NY,52964,4,2.0,1529,4.29,1986,212195,Single Family,42.710927,-73.78485,Casey Nguyen,Urban Homes,8
HS0870,2023-09-09,8559 Willow St,Riverside,CA,66927,3,2.5,1048,2.17,1904,120607,Condo,33.922074,-117.358851,Casey Nguyen,Summit Brokers,98
HS0608,2020-01-27,4005 Hill St,Austin,TX,53724,5,4.3,1538,2.04,1956,337714,Condo,30.239394,-97.749603,Sam Carter,Summit Brokers,32
HS0672,2024-03-27,8620 Highland St,Madison,WI,26759,5,3.1,955,2.08,2011,113470,Mobile Home,43.075318,-89.488485,Taylor Brooks,Lakeside Properties,30
HS0374,2021-04-07,5385 Sunset Terrace,Albany,NY,24478,1,2.5,1435,3.82,1904,157118,Single Family,42.69317,-73.813613,Jamie Rivera,Lakeside Properties,50
HS0982,2019-01-03,1186 Cedar Way,Phoenix,AZ,70874,1,1.5,3356,2.63,2003,549266,Multi-Family,33.430283,-112.036909,Casey Nguyen,Lakeside Properties,121
HS0843,2023-10-18,5798 Maple Terrace,Seattle,WA,44410,4,2.8,1049,0.36,1955,180388,Townhouse,47.588444,-122.397082,Alex Morgan,Prime Realty,142
HS0234,2021-06-29,7508 Meadow Ln,Phoenix,AZ,22415,1,1.2,3090,12.91,1999,326622,Single Family,33.525505,-111.973695,Taylor Brooks,Urban Homes,103
HS0786,2020-05-12,6659 Pine Terrace,Columbus,OH,74725,4,2.3,1362,3.51,1963,198186,Mobile Home,39.99775,-82.971878,Morgan Patel,Summit Brokers,27
HS0677,2025-01-13,7041 Hill Terrace,Phoenix,AZ,99037,3,2.6,1562,2.6,1901,218707,Single Family,33.350104,-112.078143,Sam Carter,Hearthstone Realty,38
HS0318,2021-12-14,8078 Meadow Ave,Albany,NY,33038,3,2.1,5197,0.66,1925,493280,Multi-Family,42.611479,-73.700148,Jamie Rivera,Prime Realty,5
HS0649,2019-03-14,5414 Park Blvd,Portland,OR,53522,4,2.4,1458,0.55,1942,222606,Single Family,45.497459,-122.599588,Logan Brown,Summit Brokers,115
HS0411,2020-03-22,701 Elm St,Columbus,OH,97424,4,2.2,2133,1.03,1906,280512,Multi-Family,40.018994,-83.019847,Riley Smith,Urban Homes,42
HS0899,2021-11-02,6143 Chestnut St,Riverside,CA,89531,2,2.1,2204,0.72,1989,332294,Single Family,33.891013,-117.370074,Casey Nguyen,Prime Realty,147
HS0710,2021-02-04,7216 Forest Rd,Springfield,IL,46991,3,2.4,2766,0.94,1965,357763,Single Family,39.851359,-89.608133,Jordan Lee,Hearthstone Realty,197
HS0359,2020-09-29,5173 Lake Way,Seattle,WA,80735,3,1.1,2238,1.17,1933,557102,Single Family,47.660297,-122.282323,Casey Nguyen,Prime Realty,1
HS0259,2023-07-04,9472 View Way,Austin,TX,14910,5,3.7,873,0.96,1988,173181,Condo,30.207749,-97.755863,Alex Morgan,Lakeside Properties,85
HS0745,2025-05-24,1170 Willow St,Riverside,CA,50516,4,3.0,2051,2.09,1910,303602,Single Family,34.007227,-117.412587,Logan Brown,Prime Realty,145
HS0628,2025-07-03,2358 Meadow Rd,Portland,OR,11118,2,1.6,4392,0.73,2005,589022,Multi-Family,45.585027,-122.634894,Alex Morgan,Lakeside Properties,168
HS0633,2025-03-14,6431 Willow Way,Seattle,WA,24239,2,2.2,2716,2.32,1913,612261,Single Family,47.586393,-122.370476,Taylor Brooks,Prime Realty,177
HS0283,2020-04-19,7706 Oak Ave,Albany,NY,32898,1,1.6,1272,0.12,1994,158947,Single Family,42.632644,-73.788845,Jamie Rivera,Prime Realty,3
HS0377,2021-03-02,1253 Spruce Ave,Springfield,IL,38298,2,1.9,3589,1.64,1924,314611,Single Family,39.73848,-89.657146,Dana Kim,Urban Homes,146
HS0385,2019-07-26,986 Spruce St,Phoenix,AZ,51853,3,1.5,1196,0.13,1919,205213,Condo,33.424447,-112.162675,Riley Smith,Lakeside Properties,193
HS0225,2023-09-14,4106 Oak Way,Springfield,IL,57707,4,2.2,1696,2.49,2016,214399,Condo,39.823578,-89.690782,Jordan Lee,Hearthstone Realty,64
HS0954,2019-12-08,7919 Ridge Ave,Portland,OR,80376,1,1.4,1356,0.42,1956,238069,Single Family,45.447933,-122.670626,Sam Carter,Urban Homes,26
HS0815,2022-05-17,968 Willow Blvd,Seattle,WA,83668,1,1.9,621,1.06,1919,157591,Condo,47.567485,-122.291557,Casey Nguyen,Prime Realty,207
HS0473,2020-11-27,7727 Ridge Ct,Riverside,CA,32439,2,2.1,1616,1.05,1981,262128,Townhouse,33.94656,-117.431528,Logan Brown,Summit Brokers,59
HS0348,2024-04-14,6316 Highland Ave,Burlington,VT,52655,4,3.0,2234,0.39,1934,231762,Single Family,44.455548,-73.177784,Logan Brown,Hearthstone Realty,94
HS0506,2021-09-17,579 Pine Blvd,Columbus,OH,46356,5,3.0,1806,0.49,1978,230200,Townhouse,39.949294,-82.9965,Dana Kim,Summit Brokers,18
HS0640,2024-09-03,2086 Lake Ave,Seattle,WA,23791,1,0.6,2882,0.46,1926,769019,Single Family,47.673754,-122.28779,Alex Morgan,Lakeside Properties,7
HS0988,2019-04-15,9093 Ridge Ave,Austin,TX,97557,3,1.3,2262,2.66,1954,362694,Townhouse,30.263778,-97.741661,Dana Kim,Urban Homes,25
HS0929,2023-06-21,6231 Highland Way,Springfield,IL,38207,3,2.0,855,3.75,1977,94492,Condo,39.8861,-89.614714,Taylor Brooks,Hearthstone Realty,70
HS0906,2020-12-26,4803 Walnut Rd,Phoenix,AZ,28405,2,2.3,3945,8.15,1925,515842,Single Family,33.443051,-111.976888,Casey Nguyen,Hearthstone Realty,179
HS0620,2021-09-28,2041 Elm Blvd,Riverside,CA,34856,5,3.7,1945,1.21,1954,296542,Single Family,33.981705,-117.448683,Alex Morgan,Summit Brokers,151
HS0856,2020-05-28,8384 Pine Terrace,Seattle,WA,95633,3,2.3,3468,0.61,2005,540723,Single Family,47.597707,-122.250263,Dana Kim,Urban Homes,199
HS0804,2024-11-28,3275 Park Ave,Riverside,CA,45903,2,2.3,1068,2.07,2012,125950,Mobile Home,33.918682,-117.429152,Taylor Brooks,Hearthstone Realty,174
HS0646,2023-10-19,8496 Cedar Terrace,Phoenix,AZ,52294,3,2.7,3881,1.37,1950,530603,Multi-Family,33.467819,-112.078741,Jamie Rivera,Urban Homes,55
HS0847,2019-09-20,7967 Meadow Ln,Columbus,OH,63557,3,2.6,1077,0.49,2022,152787,Condo,39.894492,-83.012986,Sam Carter,Urban Homes,67
HS0557,2020-01-23,4941 Highland St,Phoenix,AZ,82219,3,2.6,1118,2.29,1952,135413,Single Family,33.416932,-112.111461,Sam Carter,Summit Brokers,209
HS0958,2021-08-07,1174 Sunset Rd,Madison,WI,22395,3,2.8,3276,0.71,1913,360831,Single Family,43.035009,-89.390682,Jordan Lee,Hearthstone Realty,129
HS0578,2023-03-08,8946 Highland Rd,Springfield,IL,41632,3,3.1,1857,0.85,2007,196929,Townhouse,39.772628,-89.655417,Casey Nguyen,Summit Brokers,91
HS0796,2021-10-16,6697 Walnut Rd,Burlington,VT,79410,2,1.2,870,5.5,1982,110537,Condo,44.520358,-73.268188,Jamie Rivera,Urban Homes,30
HS0086,2020-12-14,4206 Walnut Ave,Seattle,WA,96646,2,1.6,624,1.05,1902,105508,Condo,47.656515,-122.360945,Casey Nguyen,Prime Realty,33
